Quantify Compound Summary Report 

Printed Fri Apr 20 12:27:30 2012

Compound 1:  L-histidine

	#	Name	Sample Text	Type	Std. Conc	RT	Area	IS Area	Response	Primary Flags	ug/ml	%Dev	Acq.Date	Acq.Time	ID
45	45	PR01_EXAMPLE_AAC_0121_B1	S25-3mnd-0	Analyte	0.390	2.62	10074		10073.570	bb	0.4	-4.6	12-Apr-12	20:46:31	Batch01_019
41	41	PR01_EXAMPLE_AAC_0107_A1	S67-M2-10	Analyte	0.390	2.65	9317		9317.089	bb	0.3	-11.7	12-Apr-12	20:56:56	Batch01_020
40	40	PR01_EXAMPLE_AAC_0106_A1	S67-M1-10	Analyte	0.390	2.63	9184		9184.155	bb	0.3	-13.0	12-Apr-12	21:07:21	Batch01_021
44	44	PR01_EXAMPLE_AAC_0121_A1	S25-3mnd-0	Analyte	0.390	2.68	9785		9784.651	bb	0.4	-7.3	12-Apr-12	21:17:46	Batch01_022
55	55	PR01_EXAMPLE_AAC_0143_A1	C11-10	Analyte	0.390	2.66	9360		9359.624	bb	0.3	-11.3	12-Apr-12	21:28:12	Batch01_023
50	50	PR01_EXAMPLE_AAC_0134_A1	C2-10	Analyte	0.390	2.67	9206		9206.182	bb	0.3	-12.8	12-Apr-12	21:38:38	Batch01_024
82	82	PR01_EXAMPLE_AAC_01QC_C1	QC	QC	0.390	2.68	9375		9375.059	bb	0.3	-11.2	12-Apr-12	21:49:03	Batch01_025
17	17	PR01_EXAMPLE_AAC_0058_A1	S44-M1-10	Analyte	0.390	2.67	9974		9973.604	bb	0.4	-5.5	12-Apr-12	21:59:28	Batch01_026
18	18	PR01_EXAMPLE_AAC_0059_A1	S44-M2-10	Analyte	0.390	2.67	9639		9639.243	bb	0.4	-8.7	12-Apr-12	22:09:53	Batch01_027
8	8	PR01_EXAMPLE_AAC_0034_B1	S30-M1-10	Analyte	0.390	2.67	9084		9083.517	bb	0.3	-14.0	12-Apr-12	22:20:18	Batch01_028
19	19	PR01_EXAMPLE_AAC_0060_A1	S44-3mnd-10	Analyte	0.390	2.67	9294		9293.820	bb	0.3	-12.0	12-Apr-12	22:30:44	Batch01_029
42	42	PR01_EXAMPLE_AAC_0118_A1	S6-3mnd-0	Analyte	0.390	2.67	9526		9526.246	bb	0.4	-9.8	12-Apr-12	22:41:09	Batch01_030
7	7	PR01_EXAMPLE_AAC_0034_A1	S30-M1-10	Analyte	0.390	2.67	9390		9390.251	bb	0.3	-11.1	12-Apr-12	22:51:34	Batch01_031
10	10	PR01_EXAMPLE_AAC_0036_A1	S30-3mnd-10	Analyte	0.390	2.66	10169		10169.213	bb	0.4	-3.7	12-Apr-12	23:01:59	Batch01_032
9	9	PR01_EXAMPLE_AAC_0035_A1	S30-M2-10	Analyte	0.390	2.66	9290		9290.433	bb	0.3	-12.0	12-Apr-12	23:12:24	Batch01_033
6	6	PR01_EXAMPLE_AAC_0023_B1	S14-M2-10	Analyte	0.390	2.67	8864		8863.704	bb	0.3	-16.0	12-Apr-12	23:22:49	Batch01_034
83	83	PR01_EXAMPLE_AAC_01QC_C2	QC	QC	0.390	2.67	9189		9188.587	bb	0.3	-13.0	12-Apr-12	23:33:14	Batch01_035
13	13	PR01_EXAMPLE_AAC_0042_A1	S32-3mnd-10	Analyte	0.390	2.67	9485		9484.859	bb	0.4	-10.2	12-Apr-12	23:43:39	Batch01_036
12	12	PR01_EXAMPLE_AAC_0041_A1	S32-M2-10	Analyte	0.390	2.67	8945		8944.763	bb	0.3	-15.3	12-Apr-12	23:54:04	Batch01_037
11	11	PR01_EXAMPLE_AAC_0040_A1	S32-M1-10	Analyte	0.390	2.67	8975		8975.161	bb	0.3	-15.0	13-Apr-12	00:04:29	Batch01_038
1	1	PR01_EXAMPLE_AAC_0013_A1	S11-M1-10	Analyte	0.390	2.66	9460		9459.952	bb	0.3	-10.4	13-Apr-12	00:14:54	Batch01_039
4	4	PR01_EXAMPLE_AAC_0015_A1	S11-3mnd-10	Analyte	0.390	2.67	9536		9535.837	bb	0.4	-9.7	13-Apr-12	00:25:19	Batch01_040
3	3	PR01_EXAMPLE_AAC_0014_A1	S11-M2-10	Analyte	0.390	2.67	8968		8968.114	bb	0.3	-15.1	13-Apr-12	00:35:45	Batch01_041
46	46	PR01_EXAMPLE_AAC_0122_A1	S27-3mnd-0	Analyte	0.390	2.66	9061		9060.640	bb	0.3	-14.2	13-Apr-12	00:46:11	Batch01_042
35	35	PR01_EXAMPLE_AAC_0084_A1	S58-3mnd-10	Analyte	0.390	2.66	9390		9389.953	bb	0.3	-11.1	13-Apr-12	00:56:37	Batch01_043
33	33	PR01_EXAMPLE_AAC_0082_A1	S58-M1-10	Analyte	0.390	2.67	9090		9090.199	bb	0.3	-13.9	13-Apr-12	01:07:02	Batch01_044
34	34	PR01_EXAMPLE_AAC_0083_A1	S58-M2-10	Analyte	0.390	2.67	9633		9633.285	bb	0.4	-8.8	13-Apr-12	01:17:28	Batch01_045
84	84	PR01_EXAMPLE_AAC_01QC_D1	QC	QC	0.390	2.67	9469		9469.434	bb	0.3	-10.3	13-Apr-12	01:27:53	Batch01_046
15	15	PR01_EXAMPLE_AAC_0050_A1	S35-M2-10	Analyte	0.390	2.66	9437		9437.375	bb	0.3	-10.6	13-Apr-12	01:38:18	Batch01_047
16	16	PR01_EXAMPLE_AAC_0051_A1	S35-3mnd-10	Analyte	0.390	2.63	9277		9276.769	bb	0.3	-12.1	13-Apr-12	01:48:43	Batch01_048
14	14	PR01_EXAMPLE_AAC_0049_A1	S35-M1-10	Analyte	0.390	2.62	9272		9271.938	bb	0.3	-12.2	13-Apr-12	01:59:08	Batch01_049
38	38	PR01_EXAMPLE_AAC_0098_A1	S64-M2-10	Analyte	0.390	2.67	9262		9261.729	bb	0.3	-12.3	13-Apr-12	02:09:34	Batch01_050
39	39	PR01_EXAMPLE_AAC_0099_A1	S64-3mnd-10	Analyte	0.390	2.66	8921		8921.012	bb	0.3	-15.5	13-Apr-12	02:20:00	Batch01_051
37	37	PR01_EXAMPLE_AAC_0097_A1	S64-M1-10	Analyte	0.390	2.67	9098		9097.799	bb	0.3	-13.8	13-Apr-12	02:30:25	Batch01_052
23	23	PR01_EXAMPLE_AAC_0063_A1	S45-3mnd-10	Analyte	0.390	2.66	9616		9615.965	bb	0.4	-8.9	13-Apr-12	02:40:50	Batch01_053
22	22	PR01_EXAMPLE_AAC_0062_A1	S45-M2-10	Analyte	0.390	2.65	9321		9320.526	bb	0.3	-11.7	13-Apr-12	02:51:15	Batch01_054
20	20	PR01_EXAMPLE_AAC_0061_A1	S45-M1-10	Analyte	0.390	2.66	8898		8897.500	bb	0.3	-15.7	13-Apr-12	03:01:40	Batch01_055
85	85	PR01_EXAMPLE_AAC_01QC_D2	QC	QC	0.390	2.66	9486		9486.338	bb	0.4	-10.1	13-Apr-12	03:12:05	Batch01_056
36	36	PR01_EXAMPLE_AAC_0085_B1	S59-M1-10	Analyte	0.390	2.66	9707		9706.724	bb	0.4	-8.1	13-Apr-12	03:22:30	Batch01_057
31	31	PR01_EXAMPLE_AAC_0077_A1	S52-M2-10	Analyte	0.390	2.63	9112		9111.818	bb	0.3	-13.7	13-Apr-12	03:32:56	Batch01_058
32	32	PR01_EXAMPLE_AAC_0078_A1	S52-3mnd-10	Analyte	0.390	2.62	9350		9350.359	bb	0.3	-11.4	13-Apr-12	03:43:21	Batch01_059
30	30	PR01_EXAMPLE_AAC_0076_A1	S52-M1-10	Analyte	0.390	2.62	9476		9475.683	bb	0.4	-10.2	13-Apr-12	03:53:46	Batch01_060
28	28	PR01_EXAMPLE_AAC_0074_A1	S51-M2-10	Analyte	0.390	2.63	9752		9751.640	bb	0.4	-7.6	13-Apr-12	04:04:11	Batch01_061
27	27	PR01_EXAMPLE_AAC_0073_A1	S51-M1-10	Analyte	0.390	2.66	9557		9556.952	bb	0.4	-9.5	13-Apr-12	04:14:36	Batch01_062
21	21	PR01_EXAMPLE_AAC_0061_B1	S45-M1-10	Analyte	0.390	2.66	9547		9546.981	bb	0.4	-9.6	13-Apr-12	04:25:01	Batch01_063
29	29	PR01_EXAMPLE_AAC_0075_A1	S51-3mnd-10	Analyte	0.390	2.65	9707		9706.617	bb	0.4	-8.1	13-Apr-12	04:35:26	Batch01_064
52	52	PR01_EXAMPLE_AAC_0140_A1	C8-10	Analyte	0.390	2.66	9458		9457.996	bb	0.3	-10.4	13-Apr-12	04:45:51	Batch01_065
86	86	PR01_EXAMPLE_AAC_01QC_E1	QC	QC	0.390	2.66	9606		9606.216	bb	0.4	-9.0	13-Apr-12	04:56:16	Batch01_066
43	43	PR01_EXAMPLE_AAC_0119_A1	S20-3mnd-0	Analyte	0.390	2.62	9358		9358.128	bb	0.3	-11.4	13-Apr-12	05:06:41	Batch01_067
5	5	PR01_EXAMPLE_AAC_0016_B1	S12-M1-10	Analyte	0.390	2.63	9477		9477.133	bb	0.4	-10.2	13-Apr-12	05:17:06	Batch01_068
48	48	PR01_EXAMPLE_AAC_0124_A1	S39-3mnd-0	Analyte	0.390	2.66	9461		9460.956	bb	0.3	-10.4	13-Apr-12	05:27:31	Batch01_069
2	2	PR01_EXAMPLE_AAC_0013_B1	S11-M1-10	Analyte	0.390	2.66	9561		9560.810	bb	0.4	-9.4	13-Apr-12	05:37:56	Batch01_070
51	51	PR01_EXAMPLE_AAC_0136_A1	C4-10	Analyte	0.390	2.66	9538		9538.064	bb	0.4	-9.7	13-Apr-12	05:48:21	Batch01_071
25	25	PR01_EXAMPLE_AAC_0068_A1	S47-M2-10	Analyte	0.390	2.66	9643		9642.940	bb	0.4	-8.7	13-Apr-12	05:58:46	Batch01_072
26	26	PR01_EXAMPLE_AAC_0069_A1	S47-3mnd-10	Analyte	0.390	2.61	10048		10048.146	bb	0.4	-4.8	13-Apr-12	06:09:11	Batch01_073
24	24	PR01_EXAMPLE_AAC_0067_A1	S47-M1-10	Analyte	0.390	2.65	9477		9477.397	bb	0.4	-10.2	13-Apr-12	06:19:36	Batch01_074
47	47	PR01_EXAMPLE_AAC_0122_B1	S27-3mnd-0	Analyte	0.390	2.65	9828		9828.481	bb	0.4	-6.9	13-Apr-12	06:30:02	Batch01_075
87	87	PR01_EXAMPLE_AAC_01QC_F1	QC	QC	0.390	2.66	9684		9683.612	bb	0.4	-8.3	13-Apr-12	06:40:26	Batch01_076
58	58	PR01_EXAMPLE_AAC_01Blank_C1	Blank	Solvent	0.390								13-Apr-12	06:50:51	Batch01_077
88	88	PR01_EXAMPLE_AAC_01QC_F2	QC	QC	0.390	2.62	9096		9096.050	bb	0.3	-13.8	13-Apr-12	07:01:16	Batch01_078
74	74	PR01_EXAMPLE_AAC_01CAL5_A2	Calibration	Standard	0.390	2.66	10878		10877.860	bb	0.4	3.0	13-Apr-12	07:11:41	Batch01_079
76	76	PR01_EXAMPLE_AAC_01CAL7_A2	Calibration	Standard	0.390	2.65	12247		12246.796	bb	0.5	16.0	13-Apr-12	07:22:06	Batch01_080
77	77	PR01_EXAMPLE_AAC_01CAL8_A2	Calibration	Standard	0.390	2.60	11873		11873.200	bb	0.4	12.5	13-Apr-12	07:32:31	Batch01_081
73	73	PR01_EXAMPLE_AAC_01CAL4_A2	Calibration	Standard	0.390	2.62	10209		10209.251	bb	0.4	-3.3	13-Apr-12	07:42:56	Batch01_082
69	69	PR01_EXAMPLE_AAC_01CAL0_A2	Calibration	Standard	0.390	2.62	10350		10350.280	bb	0.4	-2.0	13-Apr-12	07:53:21	Batch01_083
71	71	PR01_EXAMPLE_AAC_01CAL2_A2	Calibration	Standard	0.390	2.65	9823		9823.300	bb	0.4	-7.0	13-Apr-12	08:03:46	Batch01_084
75	75	PR01_EXAMPLE_AAC_01CAL6_A2	Calibration	Standard	0.390	2.62	11766		11766.119	bb	0.4	11.5	13-Apr-12	08:14:12	Batch01_085
70	70	PR01_EXAMPLE_AAC_01CAL1_A2	Calibration	Standard	0.390	2.62	10608		10608.066	bb	0.4	0.5	13-Apr-12	08:24:37	Batch01_086
72	72	PR01_EXAMPLE_AAC_01CAL3_A2	Calibration	Standard	0.390	2.61	9737		9736.776	bb	0.4	-7.8	13-Apr-12	08:35:02	Batch01_087
89	89	PR01_EXAMPLE_AAC_01QC_G1	QC	QC	0.390	2.65	9909		9908.696	bb	0.4	-6.1	13-Apr-12	08:45:27	Batch01_088
59	59	PR01_EXAMPLE_AAC_01Blank_D1	Blank	Solvent	0.390								13-Apr-12	08:55:53	Batch01_089
90	90	PR01_EXAMPLE_AAC_01QC_G2	QC	QC	0.390	2.64	9961		9960.596	bb	0.4	-5.7	13-Apr-12	09:06:17	Batch01_090

Compound 21:  L-NT-methyl-d3-L-histidine

	#	Name	Sample Text	Type	Std. Conc	RT	Area	IS Area	Response	Primary Flags	ug/ml	%Dev	Acq.Date	Acq.Time	ID
91	91	PR01_EXAMPLE_AAC_01SST_A1	SST	Analyte	10.000	2.12	21052		21052.199	bb	8.7	-12.6	12-Apr-12	16:46:45	Batch01_000
92	92	PR01_EXAMPLE_AAC_01SST_A2	SST	Analyte	10.000	2.13	20801		20801.012	bb	8.6	-13.6	12-Apr-12	16:57:10	Batch01_000
93	93	PR01_EXAMPLE_AAC_01SST_A3	SST	Analyte	10.000	2.14	20294		20294.227	bb	8.4	-15.7	12-Apr-12	17:07:35	Batch01_000
94	94	PR01_EXAMPLE_AAC_01SST_A4	SST	Analyte	10.000	2.12	20379		20378.744	bb	8.5	-15.4	12-Apr-12	17:18:01	Batch01_000
95	95	PR01_EXAMPLE_AAC_01SST_A5	SST	Analyte	10.000	2.15	20648		20648.000	bb	8.6	-14.3	12-Apr-12	17:28:27	Batch01_000
78	78	PR01_EXAMPLE_AAC_01QC_A1	QC	QC	10.000	2.13	19924		19923.580	bb	8.3	-17.3	12-Apr-12	17:38:53	Batch01_001
56	56	PR01_EXAMPLE_AAC_01Blank_A1	Blank	Solvent	10.000	2.17	2		2.488	bb	0.0	-100.0	12-Apr-12	17:49:18	Batch01_002
79	79	PR01_EXAMPLE_AAC_01QC_A2	QC	QC	10.000	2.11	20054		20053.814	bb	8.3	-16.7	12-Apr-12	17:59:44	Batch01_003
66	66	PR01_EXAMPLE_AAC_01CAL6_A1	Calibration	Standard	10.000	2.11	22179		22178.596	bb	9.2	-7.9	12-Apr-12	18:10:09	Batch01_004
62	62	PR01_EXAMPLE_AAC_01CAL2_A1	Calibration	Standard	10.000	2.11	21768		21768.125	bb	9.0	-9.6	12-Apr-12	18:20:35	Batch01_005
61	61	PR01_EXAMPLE_AAC_01CAL1_A1	Calibration	Standard	10.000	2.12	22416		22416.129	bb	9.3	-6.9	12-Apr-12	18:31:01	Batch01_006
63	63	PR01_EXAMPLE_AAC_01CAL3_A1	Calibration	Standard	10.000	2.13	20992		20991.561	bb	8.7	-12.8	12-Apr-12	18:41:26	Batch01_007
64	64	PR01_EXAMPLE_AAC_01CAL4_A1	Calibration	Standard	10.000	2.11	22555		22554.908	bb	9.4	-6.4	12-Apr-12	18:51:51	Batch01_008
67	67	PR01_EXAMPLE_AAC_01CAL7_A1	Calibration	Standard	10.000	2.11	24990		24989.697	bb	10.4	3.7	12-Apr-12	19:02:17	Batch01_009
60	60	PR01_EXAMPLE_AAC_01CAL0_A1	Calibration	Standard	10.000	2.11	21370		21370.215	bb	8.9	-11.3	12-Apr-12	19:12:43	Batch01_010
65	65	PR01_EXAMPLE_AAC_01CAL5_A1	Calibration	Standard	10.000	2.11	22307		22307.492	bb	9.3	-7.4	12-Apr-12	19:23:08	Batch01_011
68	68	PR01_EXAMPLE_AAC_01CAL8_A1	Calibration	Standard	10.000	2.11	31379		31379.223	bb	13.0	30.3	12-Apr-12	19:33:34	Batch01_012
80	80	PR01_EXAMPLE_AAC_01QC_B1	QC	QC	10.000	2.13	20579		20578.746	bb	8.5	-14.6	12-Apr-12	19:43:59	Batch01_013
57	57	PR01_EXAMPLE_AAC_01Blank_B1	Blank	Solvent	10.000	2.13	4		3.507	bb	0.0	-100.0	12-Apr-12	19:54:25	Batch01_014
81	81	PR01_EXAMPLE_AAC_01QC_B2	QC	QC	10.000	2.11	20949		20948.688	bb	8.7	-13.0	12-Apr-12	20:04:50	Batch01_015
49	49	PR01_EXAMPLE_AAC_0125_A1	S40-3mnd-0	Analyte	10.000	2.11	21244		21243.654	bb	8.8	-11.8	12-Apr-12	20:15:15	Batch01_016
54	54	PR01_EXAMPLE_AAC_0142_A1	C10-10	Analyte	10.000	2.11	21318		21318.064	bb	8.9	-11.5	12-Apr-12	20:25:40	Batch01_017
53	53	PR01_EXAMPLE_AAC_0141_A1	C9-10	Analyte	10.000	2.11	20417		20417.334	bb	8.5	-15.2	12-Apr-12	20:36:06	Batch01_018
45	45	PR01_EXAMPLE_AAC_0121_B1	S25-3mnd-0	Analyte	10.000	2.12	21534		21533.926	bb	8.9	-10.6	12-Apr-12	20:46:31	Batch01_019
41	41	PR01_EXAMPLE_AAC_0107_A1	S67-M2-10	Analyte	10.000	2.14	20874		20873.586	bb	8.7	-13.3	12-Apr-12	20:56:56	Batch01_020
40	40	PR01_EXAMPLE_AAC_0106_A1	S67-M1-10	Analyte	10.000	2.12	20941		20940.924	bb	8.7	-13.1	12-Apr-12	21:07:21	Batch01_021
44	44	PR01_EXAMPLE_AAC_0121_A1	S25-3mnd-0	Analyte	10.000	2.16	21534		21533.557	bb	8.9	-10.6	12-Apr-12	21:17:46	Batch01_022
55	55	PR01_EXAMPLE_AAC_0143_A1	C11-10	Analyte	10.000	2.15	20768		20767.939	bb	8.6	-13.8	12-Apr-12	21:28:12	Batch01_023
50	50	PR01_EXAMPLE_AAC_0134_A1	C2-10	Analyte	10.000	2.16	21116		21115.928	bb	8.8	-12.3	12-Apr-12	21:38:38	Batch01_024
82	82	PR01_EXAMPLE_AAC_01QC_C1	QC	QC	10.000	2.16	20607		20607.029	bb	8.6	-14.4	12-Apr-12	21:49:03	Batch01_025
17	17	PR01_EXAMPLE_AAC_0058_A1	S44-M1-10	Analyte	10.000	2.16	20966		20966.420	bb	8.7	-13.0	12-Apr-12	21:59:28	Batch01_026
18	18	PR01_EXAMPLE_AAC_0059_A1	S44-M2-10	Analyte	10.000	2.16	21718		21718.055	bb	9.0	-9.8	12-Apr-12	22:09:53	Batch01_027
8	8	PR01_EXAMPLE_AAC_0034_B1	S30-M1-10	Analyte	10.000	2.16	20465		20464.830	bb	8.5	-15.0	12-Apr-12	22:20:18	Batch01_028
19	19	PR01_EXAMPLE_AAC_0060_A1	S44-3mnd-10	Analyte	10.000	2.16	21722		21722.020	bb	9.0	-9.8	12-Apr-12	22:30:44	Batch01_029
42	42	PR01_EXAMPLE_AAC_0118_A1	S6-3mnd-0	Analyte	10.000	2.15	20953		20953.385	bb	8.7	-13.0	12-Apr-12	22:41:09	Batch01_030
7	7	PR01_EXAMPLE_AAC_0034_A1	S30-M1-10	Analyte	10.000	2.15	21083		21082.736	bb	8.8	-12.5	12-Apr-12	22:51:34	Batch01_031
10	10	PR01_EXAMPLE_AAC_0036_A1	S30-3mnd-10	Analyte	10.000	2.15	21225		21224.723	bb	8.8	-11.9	12-Apr-12	23:01:59	Batch01_032
9	9	PR01_EXAMPLE_AAC_0035_A1	S30-M2-10	Analyte	10.000	2.15	21068		21067.828	bb	8.7	-12.5	12-Apr-12	23:12:24	Batch01_033
6	6	PR01_EXAMPLE_AAC_0023_B1	S14-M2-10	Analyte	10.000	2.15	20782		20781.510	bb	8.6	-13.7	12-Apr-12	23:22:49	Batch01_034
83	83	PR01_EXAMPLE_AAC_01QC_C2	QC	QC	10.000	2.16	21573		21573.242	bb	9.0	-10.4	12-Apr-12	23:33:14	Batch01_035
13	13	PR01_EXAMPLE_AAC_0042_A1	S32-3mnd-10	Analyte	10.000	2.16	21589		21588.621	bb	9.0	-10.4	12-Apr-12	23:43:39	Batch01_036
12	12	PR01_EXAMPLE_AAC_0041_A1	S32-M2-10	Analyte	10.000	2.16	20724		20724.379	bb	8.6	-14.0	12-Apr-12	23:54:04	Batch01_037
11	11	PR01_EXAMPLE_AAC_0040_A1	S32-M1-10	Analyte	10.000	2.15	21538		21538.109	bb	8.9	-10.6	13-Apr-12	00:04:29	Batch01_038
1	1	PR01_EXAMPLE_AAC_0013_A1	S11-M1-10	Analyte	10.000	2.15	21347		21346.830	bb	8.9	-11.4	13-Apr-12	00:14:54	Batch01_039
4	4	PR01_EXAMPLE_AAC_0015_A1	S11-3mnd-10	Analyte	10.000	2.15	21008		21008.064	bb	8.7	-12.8	13-Apr-12	00:25:19	Batch01_040
3	3	PR01_EXAMPLE_AAC_0014_A1	S11-M2-10	Analyte	10.000	2.16	21474		21474.400	bb	8.9	-10.8	13-Apr-12	00:35:45	Batch01_041
46	46	PR01_EXAMPLE_AAC_0122_A1	S27-3mnd-0	Analyte	10.000	2.15	21709		21709.080	bb	9.0	-9.9	13-Apr-12	00:46:11	Batch01_042
35	35	PR01_EXAMPLE_AAC_0084_A1	S58-3mnd-10	Analyte	10.000	2.15	21083		21082.982	bb	8.8	-12.5	13-Apr-12	00:56:37	Batch01_043
33	33	PR01_EXAMPLE_AAC_0082_A1	S58-M1-10	Analyte	10.000	2.15	21404		21404.271	bb	8.9	-11.1	13-Apr-12	01:07:02	Batch01_044
34	34	PR01_EXAMPLE_AAC_0083_A1	S58-M2-10	Analyte	10.000	2.15	21789		21789.322	bb	9.0	-9.5	13-Apr-12	01:17:28	Batch01_045
84	84	PR01_EXAMPLE_AAC_01QC_D1	QC	QC	10.000	2.15	21217		21216.969	bb	8.8	-11.9	13-Apr-12	01:27:53	Batch01_046
15	15	PR01_EXAMPLE_AAC_0050_A1	S35-M2-10	Analyte	10.000	2.15	20088		20087.842	bb	8.3	-16.6	13-Apr-12	01:38:18	Batch01_047
16	16	PR01_EXAMPLE_AAC_0051_A1	S35-3mnd-10	Analyte	10.000	2.13	21986		21985.682	bb	9.1	-8.7	13-Apr-12	01:48:43	Batch01_048
14	14	PR01_EXAMPLE_AAC_0049_A1	S35-M1-10	Analyte	10.000	2.12	21880		21879.744	bb	9.1	-9.2	13-Apr-12	01:59:08	Batch01_049
38	38	PR01_EXAMPLE_AAC_0098_A1	S64-M2-10	Analyte	10.000	2.15	21828		21828.361	bb	9.1	-9.4	13-Apr-12	02:09:34	Batch01_050
39	39	PR01_EXAMPLE_AAC_0099_A1	S64-3mnd-10	Analyte	10.000	2.15	20870		20869.633	bb	8.7	-13.4	13-Apr-12	02:20:00	Batch01_051
37	37	PR01_EXAMPLE_AAC_0097_A1	S64-M1-10	Analyte	10.000	2.15	22214		22214.109	bb	9.2	-7.8	13-Apr-12	02:30:25	Batch01_052
23	23	PR01_EXAMPLE_AAC_0063_A1	S45-3mnd-10	Analyte	10.000	2.15	21828		21827.590	bb	9.1	-9.4	13-Apr-12	02:40:50	Batch01_053
22	22	PR01_EXAMPLE_AAC_0062_A1	S45-M2-10	Analyte	10.000	2.13	21362		21361.568	bb	8.9	-11.3	13-Apr-12	02:51:15	Batch01_054
20	20	PR01_EXAMPLE_AAC_0061_A1	S45-M1-10	Analyte	10.000	2.15	21003		21003.096	bb	8.7	-12.8	13-Apr-12	03:01:40	Batch01_055
85	85	PR01_EXAMPLE_AAC_01QC_D2	QC	QC	10.000	2.15	21326		21326.076	bb	8.9	-11.5	13-Apr-12	03:12:05	Batch01_056
36	36	PR01_EXAMPLE_AAC_0085_B1	S59-M1-10	Analyte	10.000	2.15	21707		21707.236	bb	9.0	-9.9	13-Apr-12	03:22:30	Batch01_057
31	31	PR01_EXAMPLE_AAC_0077_A1	S52-M2-10	Analyte	10.000	2.12	21216		21216.488	bb	8.8	-11.9	13-Apr-12	03:32:56	Batch01_058
32	32	PR01_EXAMPLE_AAC_0078_A1	S52-3mnd-10	Analyte	10.000	2.12	21619		21618.881	bb	9.0	-10.2	13-Apr-12	03:43:21	Batch01_059
30	30	PR01_EXAMPLE_AAC_0076_A1	S52-M1-10	Analyte	10.000	2.11	21764		21763.547	bb	9.0	-9.6	13-Apr-12	03:53:46	Batch01_060
28	28	PR01_EXAMPLE_AAC_0074_A1	S51-M2-10	Analyte	10.000	2.13	22587		22587.102	bb	9.4	-6.2	13-Apr-12	04:04:11	Batch01_061
27	27	PR01_EXAMPLE_AAC_0073_A1	S51-M1-10	Analyte	10.000	2.15	21399		21398.932	bb	8.9	-11.2	13-Apr-12	04:14:36	Batch01_062
21	21	PR01_EXAMPLE_AAC_0061_B1	S45-M1-10	Analyte	10.000	2.15	22631		22631.262	bb	9.4	-6.0	13-Apr-12	04:25:01	Batch01_063
29	29	PR01_EXAMPLE_AAC_0075_A1	S51-3mnd-10	Analyte	10.000	2.14	21475		21475.359	bb	8.9	-10.8	13-Apr-12	04:35:26	Batch01_064
52	52	PR01_EXAMPLE_AAC_0140_A1	C8-10	Analyte	10.000	2.15	20869		20869.162	bb	8.7	-13.4	13-Apr-12	04:45:51	Batch01_065
86	86	PR01_EXAMPLE_AAC_01QC_E1	QC	QC	10.000	2.15	22473		22472.617	bb	9.3	-6.7	13-Apr-12	04:56:16	Batch01_066
43	43	PR01_EXAMPLE_AAC_0119_A1	S20-3mnd-0	Analyte	10.000	2.12	21349		21349.301	bb	8.9	-11.4	13-Apr-12	05:06:41	Batch01_067
5	5	PR01_EXAMPLE_AAC_0016_B1	S12-M1-10	Analyte	10.000	2.13	21773		21772.883	bb	9.0	-9.6	13-Apr-12	05:17:06	Batch01_068
48	48	PR01_EXAMPLE_AAC_0124_A1	S39-3mnd-0	Analyte	10.000	2.15	21118		21118.102	bb	8.8	-12.3	13-Apr-12	05:27:31	Batch01_069
2	2	PR01_EXAMPLE_AAC_0013_B1	S11-M1-10	Analyte	10.000	2.15	21422		21421.805	bb	8.9	-11.1	13-Apr-12	05:37:56	Batch01_070
51	51	PR01_EXAMPLE_AAC_0136_A1	C4-10	Analyte	10.000	2.15	21354		21354.406	bb	8.9	-11.3	13-Apr-12	05:48:21	Batch01_071
25	25	PR01_EXAMPLE_AAC_0068_A1	S47-M2-10	Analyte	10.000	2.14	22643		22642.953	bb	9.4	-6.0	13-Apr-12	05:58:46	Batch01_072
26	26	PR01_EXAMPLE_AAC_0069_A1	S47-3mnd-10	Analyte	10.000	2.10	21555		21554.783	bb	8.9	-10.5	13-Apr-12	06:09:11	Batch01_073
24	24	PR01_EXAMPLE_AAC_0067_A1	S47-M1-10	Analyte	10.000	2.14	21225		21224.510	bb	8.8	-11.9	13-Apr-12	06:19:36	Batch01_074
47	47	PR01_EXAMPLE_AAC_0122_B1	S27-3mnd-0	Analyte	10.000	2.15	21998		21998.338	bb	9.1	-8.7	13-Apr-12	06:30:02	Batch01_075
87	87	PR01_EXAMPLE_AAC_01QC_F1	QC	QC	10.000	2.14	21737		21736.865	bb	9.0	-9.8	13-Apr-12	06:40:26	Batch01_076
58	58	PR01_EXAMPLE_AAC_01Blank_C1	Blank	Solvent	10.000	2.13	8		8.368	bb	0.0	-100.0	13-Apr-12	06:50:51	Batch01_077
88	88	PR01_EXAMPLE_AAC_01QC_F2	QC	QC	10.000	2.12	20851		20851.387	bb	8.7	-13.4	13-Apr-12	07:01:16	Batch01_078
74	74	PR01_EXAMPLE_AAC_01CAL5_A2	Calibration	Standard	10.000	2.15	23620		23620.357	bb	9.8	-1.9	13-Apr-12	07:11:41	Batch01_079
76	76	PR01_EXAMPLE_AAC_01CAL7_A2	Calibration	Standard	10.000	2.15	26659		26658.957	bb	11.1	10.7	13-Apr-12	07:22:06	Batch01_080
77	77	PR01_EXAMPLE_AAC_01CAL8_A2	Calibration	Standard	10.000	2.11	33937		33936.809	bb	14.1	40.9	13-Apr-12	07:32:31	Batch01_081
